League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.735, New Odds: 1.534, Time: 2023-11-18 15:16:46
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.5, New Odds: 1.934, Time: 2023-11-18 15:16:46
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.32, New Odds: 1.934, Time: 2023-11-18 15:16:46
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.19, New Odds: 1.934, Time: 2023-11-18 15:16:46
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.854, New Odds: 1.555, Time: 2023-11-18 15:16:46
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.746, New Odds: 1.555, Time: 2023-11-18 15:16:46
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: X 0.0, Old Odds: 4.33, New Odds: 3.74, Time: 2023-11-18 15:16:46
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.877, New Odds: 1.588, Time: 2023-11-18 15:16:46
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.793, New Odds: 1.588, Time: 2023-11-18 15:16:46
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.34, New Odds: 2.0, Time: 2023-11-18 15:16:46
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.23, New Odds: 2.0, Time: 2023-11-18 15:16:46
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.5, Old Odds: 1.632, New Odds: 1.446, Time: 2023-11-18 15:16:46
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.99, New Odds: 1.689, Time: 2023-11-18 15:17:17
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.952, New Odds: 1.689, Time: 2023-11-18 15:17:17
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.71, New Odds: 2.16, Time: 2023-11-18 15:17:17
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.64, New Odds: 2.16, Time: 2023-11-18 15:17:17
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 0.5, Old Odds: 2.49, New Odds: 2.18, Time: 2023-11-18 15:17:17
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.854, New Odds: 1.571, Time: 2023-11-18 15:17:17
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 1.943, New Odds: 1.704, Time: 2023-11-18 15:17:17
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 2.14, New Odds: 1.704, Time: 2023-11-18 15:17:17
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.5, New Odds: 1.97, Time: 2023-11-18 15:17:17
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.32, New Odds: 1.97, Time: 2023-11-18 15:17:17
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.19, New Odds: 1.97, Time: 2023-11-18 15:17:17
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: U 3.0, Old Odds: 1.826, New Odds: 1.641, Time: 2023-11-18 15:17:17
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.854, New Odds: 1.581, Time: 2023-11-18 15:17:17
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.877, New Odds: 1.602, Time: 2023-11-18 15:17:17
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.793, New Odds: 1.602, Time: 2023-11-18 15:17:17
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.34, New Odds: 2.02, Time: 2023-11-18 15:17:17
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H2 1.5, Old Odds: 1.781, New Odds: 1.571, Time: 2023-11-18 15:17:48
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H2 1.0, Old Odds: 2.29, New Odds: 1.97, Time: 2023-11-18 15:17:48
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.71, New Odds: 2.11, Time: 2023-11-18 15:17:48
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.64, New Odds: 2.11, Time: 2023-11-18 15:17:48
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.37, New Odds: 2.11, Time: 2023-11-18 15:17:48
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 0.5, Old Odds: 2.49, New Odds: 2.14, Time: 2023-11-18 15:17:48
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.854, New Odds: 1.591, Time: 2023-11-18 15:17:48
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 1.943, New Odds: 1.68, Time: 2023-11-18 15:17:48
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 2.14, New Odds: 1.68, Time: 2023-11-18 15:17:48
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.5, New Odds: 2.01, Time: 2023-11-18 15:17:48
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.32, New Odds: 2.01, Time: 2023-11-18 15:17:48
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.854, New Odds: 1.602, Time: 2023-11-18 15:17:48
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H2 1.0, Old Odds: 2.29, New Odds: 1.961, Time: 2023-11-18 15:18:19
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.99, New Odds: 1.636, Time: 2023-11-18 15:18:19
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.952, New Odds: 1.636, Time: 2023-11-18 15:18:19
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.29, New Odds: 2.05, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 0.5, Old Odds: 2.24, New Odds: 2.01, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 1.943, New Odds: 1.581, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 2.14, New Odds: 1.581, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 1.757, New Odds: 1.581, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 1.787, New Odds: 1.581, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.5, New Odds: 2.16, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: U 3.0, Old Odds: 1.826, New Odds: 1.613, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: U 2.5, Old Odds: 2.26, New Odds: 2.03, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 1 0.0, Old Odds: 4.34, New Odds: 3.89, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 1 0.0, Old Odds: 4.36, New Odds: 3.89, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 1 0.0, Old Odds: 4.48, New Odds: 3.89, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 1 0.0, Old Odds: 4.35, New Odds: 3.89, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: X 0.0, Old Odds: 4.03, New Odds: 3.53, Time: 2023-11-18 15:18:19
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: X 0.0, Old Odds: 4.33, New Odds: 3.53, Time: 2023-11-18 15:18:19
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.877, New Odds: 1.613, Time: 2023-11-18 15:18:19
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.793, New Odds: 1.613, Time: 2023-11-18 15:18:19
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.34, New Odds: 2.03, Time: 2023-11-18 15:18:19
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H2 1.5, Old Odds: 1.781, New Odds: 1.568, Time: 2023-11-18 15:18:50
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.99, New Odds: 1.653, Time: 2023-11-18 15:18:50
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.952, New Odds: 1.653, Time: 2023-11-18 15:18:50
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.71, New Odds: 2.08, Time: 2023-11-18 15:18:50
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.64, New Odds: 2.08, Time: 2023-11-18 15:18:50
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.37, New Odds: 2.08, Time: 2023-11-18 15:18:50
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 0.5, Old Odds: 2.49, New Odds: 2.15, Time: 2023-11-18 15:18:50
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.854, New Odds: 1.588, Time: 2023-11-18 15:18:50
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.854, New Odds: 1.598, Time: 2023-11-18 15:18:50
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.46, New Odds: 2.21, Time: 2023-11-18 15:19:21
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.952, New Odds: 1.714, Time: 2023-11-18 15:19:21
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.943, New Odds: 1.714, Time: 2023-11-18 15:19:21
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.99, New Odds: 1.645, Time: 2023-11-18 15:19:21
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.952, New Odds: 1.645, Time: 2023-11-18 15:19:21
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.71, New Odds: 2.07, Time: 2023-11-18 15:19:21
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.64, New Odds: 2.07, Time: 2023-11-18 15:19:21
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.37, New Odds: 2.07, Time: 2023-11-18 15:19:21
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 0.5, Old Odds: 2.49, New Odds: 2.06, Time: 2023-11-18 15:19:21
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.854, New Odds: 1.641, Time: 2023-11-18 15:19:21
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 1.943, New Odds: 1.617, Time: 2023-11-18 15:19:21
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 2.14, New Odds: 1.617, Time: 2023-11-18 15:19:21
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.5, New Odds: 2.1, Time: 2023-11-18 15:19:21
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: U 3.0, Old Odds: 1.826, New Odds: 1.621, Time: 2023-11-18 15:19:21
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.854, New Odds: 1.653, Time: 2023-11-18 15:19:21
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 1 0.0, Old Odds: 4.48, New Odds: 4.03, Time: 2023-11-18 15:19:21
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: X 0.0, Old Odds: 4.03, New Odds: 3.57, Time: 2023-11-18 15:19:21
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: X 0.0, Old Odds: 4.33, New Odds: 3.57, Time: 2023-11-18 15:19:21
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.877, New Odds: 1.621, Time: 2023-11-18 15:19:21
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.34, New Odds: 2.04, Time: 2023-11-18 15:19:21
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.952, New Odds: 1.729, Time: 2023-11-18 15:19:52
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.943, New Odds: 1.729, Time: 2023-11-18 15:19:52
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H2 1.0, Old Odds: 2.29, New Odds: 2.05, Time: 2023-11-18 15:19:52
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.71, New Odds: 2.02, Time: 2023-11-18 15:19:52
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.64, New Odds: 2.02, Time: 2023-11-18 15:19:52
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.37, New Odds: 2.02, Time: 2023-11-18 15:19:52
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.29, New Odds: 2.02, Time: 2023-11-18 15:19:52
League: Scotland - Challenge Cup, Match: The New Saints FC-vs-Arbroath, Market: H1 -1.0, Old Odds: 1.862, New Odds: 1.675, Time: 2023-11-18 15:20:24
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.952, New Odds: 1.724, Time: 2023-11-18 15:20:24
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.943, New Odds: 1.724, Time: 2023-11-18 15:20:24
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H2 1.0, Old Odds: 2.29, New Odds: 2.06, Time: 2023-11-18 15:20:24
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.99, New Odds: 1.628, Time: 2023-11-18 15:20:24
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.952, New Odds: 1.628, Time: 2023-11-18 15:20:24
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.813, New Odds: 1.628, Time: 2023-11-18 15:20:24
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.71, New Odds: 2.03, Time: 2023-11-18 15:20:24
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.64, New Odds: 2.03, Time: 2023-11-18 15:20:24
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.37, New Odds: 2.03, Time: 2023-11-18 15:20:24
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.29, New Odds: 2.03, Time: 2023-11-18 15:20:24
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 1.943, New Odds: 1.675, Time: 2023-11-18 15:20:24
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 2.14, New Odds: 1.675, Time: 2023-11-18 15:20:24
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: X 0.0, Old Odds: 4.33, New Odds: 3.64, Time: 2023-11-18 15:20:24
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.78, New Odds: 2.48, Time: 2023-11-18 15:20:55
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.79, New Odds: 2.48, Time: 2023-11-18 15:20:55
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.71, New Odds: 2.04, Time: 2023-11-18 15:20:55
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.64, New Odds: 2.04, Time: 2023-11-18 15:20:55
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.37, New Odds: 2.04, Time: 2023-11-18 15:20:55
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.29, New Odds: 2.04, Time: 2023-11-18 15:20:55
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 0.5, Old Odds: 2.49, New Odds: 2.16, Time: 2023-11-18 15:20:55
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.854, New Odds: 1.584, Time: 2023-11-18 15:20:55
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 1.943, New Odds: 1.689, Time: 2023-11-18 15:20:55
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 2.14, New Odds: 1.689, Time: 2023-11-18 15:20:55
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.5, New Odds: 1.99, Time: 2023-11-18 15:20:55
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.32, New Odds: 1.99, Time: 2023-11-18 15:20:55
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.854, New Odds: 1.591, Time: 2023-11-18 15:20:55
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: X 0.0, Old Odds: 4.33, New Odds: 3.66, Time: 2023-11-18 15:20:55
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.877, New Odds: 1.568, Time: 2023-11-18 15:20:55
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 3.0, Old Odds: 1.793, New Odds: 1.568, Time: 2023-11-18 15:20:55
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.34, New Odds: 1.97, Time: 2023-11-18 15:20:55
League: Bahrain - Federation Cup, Match: Manama Club-vs-Bouri, Market: U 2.5, Old Odds: 2.23, New Odds: 1.97, Time: 2023-11-18 15:20:55
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.56, New Odds: 3.16, Time: 2023-11-18 15:21:26
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.57, New Odds: 3.16, Time: 2023-11-18 15:21:26
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.78, New Odds: 2.43, Time: 2023-11-18 15:21:26
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.79, New Odds: 2.43, Time: 2023-11-18 15:21:26
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.854, New Odds: 1.51, Time: 2023-11-18 15:21:26
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.735, New Odds: 1.51, Time: 2023-11-18 15:21:26
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.0, Old Odds: 2.14, New Odds: 1.8, Time: 2023-11-18 15:21:26
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.5, New Odds: 1.884, Time: 2023-11-18 15:21:26
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.32, New Odds: 1.884, Time: 2023-11-18 15:21:26
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.19, New Odds: 1.884, Time: 2023-11-18 15:21:26
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.16, New Odds: 1.884, Time: 2023-11-18 15:21:26
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -1.0, Old Odds: 2.1, New Odds: 1.884, Time: 2023-11-18 15:21:26
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.854, New Odds: 1.529, Time: 2023-11-18 15:21:26
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.746, New Odds: 1.529, Time: 2023-11-18 15:21:26
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 1.5, Old Odds: 1.632, New Odds: 1.465, Time: 2023-11-18 15:21:26
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.56, New Odds: 3.06, Time: 2023-11-18 15:21:57
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.57, New Odds: 3.06, Time: 2023-11-18 15:21:57
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.78, New Odds: 2.34, Time: 2023-11-18 15:21:57
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.79, New Odds: 2.34, Time: 2023-11-18 15:21:57
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.63, New Odds: 2.34, Time: 2023-11-18 15:21:57
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -0.5, Old Odds: 1.943, New Odds: 1.735, Time: 2023-11-18 15:21:57
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: 1 0.0, Old Odds: 1.943, New Odds: 1.74, Time: 2023-11-18 15:21:57
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.46, New Odds: 2.2, Time: 2023-11-18 15:21:57
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.45, New Odds: 2.2, Time: 2023-11-18 15:21:57
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.952, New Odds: 1.709, Time: 2023-11-18 15:21:57
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.0, Old Odds: 1.943, New Odds: 1.709, Time: 2023-11-18 15:21:57
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.99, New Odds: 1.657, Time: 2023-11-18 15:21:57
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.5, Old Odds: 1.952, New Odds: 1.657, Time: 2023-11-18 15:21:57
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.71, New Odds: 2.09, Time: 2023-11-18 15:21:57
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.64, New Odds: 2.09, Time: 2023-11-18 15:21:57
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.37, New Odds: 2.09, Time: 2023-11-18 15:21:57
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H1 0.5, Old Odds: 2.49, New Odds: 2.2, Time: 2023-11-18 15:21:57
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: H2 -0.5, Old Odds: 1.854, New Odds: 1.564, Time: 2023-11-18 15:21:57
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: 2 0.0, Old Odds: 1.854, New Odds: 1.574, Time: 2023-11-18 15:21:57
League: Northern Ireland - Championship, Match: Bangor FC-vs-FC Portadown, Market: X 0.0, Old Odds: 4.33, New Odds: 3.68, Time: 2023-11-18 15:21:57
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.56, New Odds: 3.11, Time: 2023-11-18 15:22:28
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.5, Old Odds: 3.57, New Odds: 3.11, Time: 2023-11-18 15:22:28
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.78, New Odds: 2.39, Time: 2023-11-18 15:22:28
League: England - National League, Match: Halifax Town-vs-Wealdstone, Market: H1 -1.0, Old Odds: 2.79, New Odds: 2.39, Time: 2023-11-18 15:22:28
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.46, New Odds: 2.19, Time: 2023-11-18 15:22:59
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: H1 -1.5, Old Odds: 2.45, New Odds: 2.19, Time: 2023-11-18 15:22:59
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.71, New Odds: 2.1, Time: 2023-11-18 15:22:59
League: Qatar - Stars Cup, Match: Qatar SC-vs-Muaither SC, Market: U 3.0, Old Odds: 2.64, New Odds: 2.1, Time: 2023-11-18 15:22:59
